UNITID,CIPCODE
166629,51.3808
166629,51.3818
166629,52.0201
166629,52.0201
166629,52.0201
166629,52.0201
166629,52.0201
166629,52.0203
166629,52.0209
166629,52.0209
166629,52.0301
166629,52.0301
166629,52.0301
166629,52.0801
166629,52.0801
166629,52.0901
166629,52.0901
166629,52.0901
166629,52.0907
166629,52.0908
166629,52.1002
166629,52.1401
166629,54.0101
166629,54.0101
166629,54.0101
166629,54.0101
166629,54.0101
166629,54.0101
166629,54.0105
166638,3.0104
166638,3.0104
166638,3.0104
166638,3.0104
166638,5.0102
166638,5.0102
166638,5.0102
166638,5.0103
166638,5.0103
166638,5.0201
166638,5.0201
166638,5.0207
166638,5.0207
166638,9.01
166638,9.01
166638,11.0101
166638,11.0103
166638,11.0103
166638,11.0701
166638,11.0701
166638,11.9999
166638,13.0101
166638,13.0201
166638,13.0401
166638,13.0401
166638,13.0501
166638,13.0501
166638,13.0601
166638,13.1001
166638,13.1001
166638,13.1009
166638,13.1009
166638,13.1101
166638,13.1102
166638,13.1206
166638,13.121
166638,13.121
166638,13.1299
166638,13.9999
166638,13.9999
166638,14.1201
166638,16.0102
166638,16.0901
166638,16.0901
166638,16.0902
166638,16.0905
166638,16.0905
166638,16.12
166638,16.12
166638,22.9999
166638,23.0101
166638,23.0101
166638,23.0101
166638,25.0103
166638,26.0101
166638,26.0101
166638,26.0101
166638,26.0101
166638,26.0102
166638,26.0202
166638,26.0499
166638,26.1305
166638,27.0101
166638,30.1101
166638,30.1101
166638,30.1101
166638,30.1101
166638,30.1101
166638,30.2801
166638,30.2801
166638,30.3201
166638,30.3301
166638,30.3301
166638,30.9999
166638,31.0501
166638,38.0101
166638,38.0101
166638,38.0199
166638,40.0501
166638,40.0501
166638,40.0501
166638,40.0501
166638,40.0801
166638,40.0801
166638,40.0801
166638,42.0101
166638,42.0101
166638,42.2801
166638,42.2801
166638,42.2806
166638,42.2806
166638,43.0104
166638,43.0104
166638,44
166638,44.0201
166638,44.0401
166638,44.0501
166638,44.0501
166638,44.0701
166638,45.0101
166638,45.0102
166638,45.0201
166638,45.0201
166638,45.0301
166638,45.0601
166638,45.0601
166638,45.0602
166638,45.1001
166638,45.1001
166638,45.1002
166638,45.1101
166638,45.1101
166638,45.1101
166638,50.0501
166638,50.0501
166638,50.0701
166638,50.0701
166638,50.0799
166638,50.0901
166638,50.0901
166638,51.0707
166638,51.1505
166638,51.1508
166638,51.2399
166638,51.3801
166638,51.3805
166638,51.3808
166638,51.3808
166638,51.3808
166638,51.3813
166638,51.3817
166638,51.3818
166638,51.3821
166638,52.0201
166638,52.0201
166638,52.0201
166638,52.0301
166638,52.0801
166638,52.1002
166638,52.1101
166638,52.1207
166638,54.0101
166638,54.0101
166638,54.0101
166647,9.01
166647,11.0103
166647,11.0701
166647,11.0801
166647,11.1001
166647,11.1003
166647,11.1003
166647,11.1004
166647,11.1006
166647,11.1099
166647,11.9999
166647,13.1202
166647,13.1209
166647,13.121
166647,13.121
166647,15
166647,15.0303
166647,15.0399
166647,15.0599
166647,15.0613
166647,15.0805
166647,15.1302
166647,15.9999
166647,19.0709
166647,22.0302
166647,22.0302
166647,24.0101
166647,24.0101
166647,24.0102
166647,26.0707
166647,26.1103
166647,27.0101
166647,30.2001
166647,41.0101
166647,43.0103
166647,44
166647,44
166647,45.0101
166647,47.0604
166647,47.0604
166647,47.0604
166647,50.0408
166647,51.0707
166647,51.0716
166647,51.081
166647,51.0904
166647,51.0909
166647,51.0911
166647,51.0999
166647,51.1009
166647,51.1012
166647,51.1504
166647,51.2208
166647,51.3801
166647,51.3901
166647,51.9999
166647,52.0201
166647,52.0201
166647,52.0301
166647,52.0302
166647,52.0901
166647,52.0901
166647,52.1101
166647,52.1201
166647,52.1401
166647,52.1999
166656,26.0204
166656,26.1001
166656,26.1001
166656,26.1007
166656,40.0501
166656,42.281
166656,51
166656,51
166656,51.0602
166656,51.0602
166656,51.0719
166656,51.0814
166656,51.0905
166656,51.0907
166656,51.091
166656,51.0911
166656,51.0912
166656,51.092
166656,51.092
166656,51.1102
166656,51.1104
166656,51.1108
166656,51.1109
166656,51.1199
166656,51.2001
166656,51.2001
166656,51.2002
166656,51.2002
166656,51.2003
166656,51.2003
166656,51.2004
166656,51.2004
166656,51.2007
166656,51.2007
166656,51.201
166656,51.201
166656,51.201
166656,51.2011
166656,51.2099
166656,51.2201
166656,51.2201
166656,51.2308
166656,51.3801
166656,51.3801
166656,51.3805
166674,4.0401
166674,4.0401
166674,9.0702
166674,13.1302
166674,13.1302
166674,13.1302
166674,50.0201
166674,50.0401
166674,50.0401
166674,50.0402
166674,50.0404
166674,50.0404
166674,50.0407
166674,50.0407
166674,50.0409
166674,50.0409
166674,50.041
166674,50.0602
166674,50.0602
166674,50.0605
166674,50.0699
166674,50.0699
166674,50.0702
166674,50.0703
166674,50.0703
166674,50.0706
166674,50.0706
166674,50.0708
166674,50.0708
166674,50.0709
166674,50.0709
166674,50.071
166674,50.071
166674,50.0711
166674,50.0712
166674,50.0712
166674,50.0713
166674,50.0713
166674,50.0799
166683,4.0201
166683,4.0201
166683,4.0201
166683,4.0201
166683,4.0301
166683,4.0301
166683,4.0301
166683,4.0301
166683,4.1001
166683,9.0102
166683,9.0102
166683,9.0102
166683,9.0499
166683,9.0702
166683,9.0702
166683,11.0101
166683,11.0701
166683,11.0701
166683,11.0701
166683,11.0701
166683,14.0201
166683,14.0201
166683,14.0201
166683,14.0201
166683,14.0501
166683,14.0501
166683,14.0501
166683,14.0501
166683,14.0701
166683,14.0701
166683,14.0701
166683,14.0701
166683,14.0702
166683,14.0702
166683,14.0801
166683,14.0801
166683,14.0801
166683,14.0801
166683,14.0804
166683,14.0804
166683,14.1001
166683,14.1001
166683,14.1001
166683,14.1001
166683,14.1401
166683,14.1401
166683,14.1401
166683,14.1401
166683,14.1801
166683,14.1801
166683,14.1801
166683,14.1801
166683,14.1901
166683,14.1901
166683,14.1901
166683,14.1901
166683,14.2301
166683,14.2301
166683,14.2301
166683,14.2301
166683,14.2701
166683,14.2701
166683,14.3701
166683,14.3701
166683,16.0101
166683,16.0101
166683,16.0102
166683,16.0102
166683,16.0102
166683,16.0102
166683,23.0101
166683,23.0101
166683,23.1302
166683,23.1302
166683,24.0101
166683,24.0101
166683,26.0101
166683,26.0101
166683,26.0101
166683,26.0101
166683,26.1104
166683,26.1104
166683,26.1104
166683,26.1104
166683,26.1501
166683,26.1501
166683,26.1501
166683,26.1501
166683,27.0101
166683,27.0101
166683,27.0101
166683,27.0101
166683,30.0801
166683,30.0801
166683,30.1501
166683,30.1501
166683,30.1501
166683,30.2501
166683,30.2501
166683,30.2501
166683,38.0101
166683,38.0101
166683,38.0101
166683,40.0203
166683,40.0203
166683,40.0401
166683,40.0401
166683,40.0404
166683,40.0404
166683,40.0501
166683,40.0501
166683,40.0501
166683,40.0501
166683,40.0601
166683,40.0601
166683,40.0601
166683,40.0601
166683,40.0603
166683,40.0603
166683,40.0607
166683,40.0607
166683,40.0801
166683,40.0801
166683,40.0801
166683,40.0801
166683,45.0201
166683,45.0201
166683,45.0601
166683,45.0601
166683,45.0601
166683,45.0601
166683,45.1001
166683,45.1001
166683,45.1001
166683,45.1001
166683,50.0901
166683,50.0901
166683,52.0101
166683,52.0101
166683,52.0101
166683,52.0101
166683,54.0101
166683,54.0101
166692,3.0103
166692,14.2201
166692,14.9999
166692,14.9999
166692,14.9999
166692,43.0112
166692,43.9999
166692,49.0309
166692,52.1101
166708,26.0102
166708,26.0102
166708,51.1201
166708,51.3801
166708,51.3801
166708,51.3808
166708,51.3818
166717,42.0101
166717,42.2801
166717,42.2803
166717,42.2804
166717,42.2804
166717,42.2805
166717,42.2805
166717,42.2812
166717,42.9999
166805,12.0401
166805,12.0402
166823,9.0102
166823,10.0303
166823,11.0101
166823,11.0199
166823,11.0201
166823,11.0601
166823,11.0901
166823,11.9999
166823,11.9999
166823,12.0501
166823,12.0503
166823,12.0505
166823,13.1202
166823,15.0101
166823,15.0303
166823,15.0305
166823,19.0708
166823,19.0709
166823,19.0799
166823,24.0101
166823,24.0199
166823,26.1201
166823,30.1601
166823,30.1801
166823,43.0103
166823,43.0107
166823,43.0199
166823,43.0203
166823,44
166823,44.9999
166823,47.0201
166823,47.0201
166823,47.0605
166823,50.0409
166823,50.0501
166823,50.0702
166823,51.0601
166823,51.0706
166823,51.0714
166823,51.0801
166823,51.0907
166823,51.0908
166823,51.091
166823,51.0911
166823,51.0999
166823,51.0999
166823,51.1009
166823,51.1501
166823,51.1502
166823,51.3801
166823,52.0201
166823,52.0204
166823,52.0299
166823,52.0301
166823,52.0401
166823,52.0401
166823,52.0408
166823,52.0901
166823,52.1401
166823,52.1902
166823,52.9999
166850,3.0104
166850,3.0104
166850,5.0126
166850,5.0126
166850,5.0207
166850,5.0207
166850,9.9999
166850,9.9999
166850,11.9999
166850,11.9999
166850,13.0101
166850,13.0101
166850,13.0406
166850,13.1001
166850,13.1001
166850,13.1001
166850,13.1017
166850,13.1017
166850,13.1017
166850,13.1019
166850,13.1019
166850,13.1019
166850,13.1202
166850,13.1202
166850,13.1203
166850,13.1203
166850,13.1205
166850,13.1205
166850,13.121
166850,13.121
166850,13.121
166850,13.1305
166850,13.1305
166850,13.1311
166850,13.1311
166850,13.1315
166850,13.1316
166850,13.1316
166850,13.1316
166850,13.1322
166850,13.1328
166850,13.1328
166850,13.133
166850,13.1401
166850,13.9999
166850,13.9999
166850,14.0101
166850,14.0801
166850,14.0801
166850,14.1001
166850,14.1901
166850,14.1901
166850,16.0901
166850,16.0901
166850,16.0905
166850,16.0905
166850,16.0999
166850,16.0999
166850,19.0707
166850,19.0799
166850,19.0799
166850,23.0101
166850,23.0101
166850,24.0101
166850,24.0101
166850,26.0101
166850,26.0101
166850,26.0202
166850,27.0101
166850,27.0101
166850,30
166850,30
166850,30.9999
166850,30.9999
166850,31.0504
166850,31.0504
166850,38.0101
166850,38.0101
166850,38.0201
166850,38.0201
166850,40.0501
166850,40.0801
166850,40.0801
166850,42.0101
166850,42.0101
166850,43.0103
166850,43.0103
166850,45.0601
166850,45.0601
166850,45.1001
166850,45.1001
166850,45.1101
166850,45.1101
166850,50.0499
166850,50.0499
166850,50.0501
166850,50.0501
166850,50.0703
166850,50.0703
166850,51
166850,51.0913
166850,51.1109
166850,51.1109
166850,51.9999
166850,51.9999
166850,52.0201
166850,52.0201
166850,52.0201
166850,52.0301
166850,52.0301
166850,52.0301
166850,52.0801
166850,52.0801
166850,52.1101
166850,52.1101
166850,52.1401
166850,52.1401
166850,54.0101
166850,54.0101
166869,51.0201
166869,51.0299
166869,51.2308
166869,51.2308
166869,51.2308
166869,51.3802
166869,51.3803
166869,51.3803
166869,51.3803
166869,51.3805
166869,51.3805
166869,51.3805
166869,51.3809
166869,51.3809
166869,51.381
166869,51.381
166869,51.3818
166869,51.3818
166869,51.3822
166869,51.3822
166869,51.9999
166869,51.9999
166887,11.0101
166887,11.0101
166887,11.0201
166887,11.0801
166887,11.0801
166887,11.9999
166887,11.9999
166887,13.1202
166887,13.1209
166887,13.1209
166887,13.1501
166887,15.0303
166887,15.0303
166887,15.0399
166887,15.0503
166887,15.0503
166887,15.1305
166887,15.1305
166887,15.9999
166887,22.0302
166887,22.0302
166887,22.0302
166887,24.0101
166887,24.0102
166887,24.0102
166887,26.0101
166887,31.0504
166887,40.0101
166887,41.0101
166887,41.0101
166887,43.0104
166887,43.0104
166887,43.0106
166887,43.0106
166887,43.0201
166887,45.0101
166887,47.0604
166887,47.0608
166887,50.0402
166887,50.0402
166887,50.0702
166887,50.0702
166887,51.0601
166887,51.0601
166887,51.0602
166887,51.0603
166887,51.0712
166887,51.0716
166887,51.0801
166887,51.0801
166887,51.0802
166887,51.0907
166887,51.091
166887,51.1004
166887,51.1009
166887,51.1502
166887,51.1502
166887,51.2202
166887,51.3801
166887,51.3902
166887,51.9999
166887,52.0201
166887,52.0201
166887,52.0408
166887,52.0408
166887,52.0904
166887,52.0904
166887,52.1902
166887,52.2001
166911,10.0304
166911,10.0304
166911,10.0304
166911,13.1302
166911,13.1302
166911,30
166911,30
166911,50.0201
166911,50.0201
166911,50.0201
166911,50.0409
166911,50.0409
166911,50.0409
166911,50.041
166911,50.041
166911,50.041
166911,50.0605
166911,50.0605
166911,50.0605
166911,50.0708
166911,50.0708
166911,50.0708
166911,50.0709
166911,50.0709
166911,50.0709
166911,50.071
166911,50.071
166911,50.071
166939,3.0103
166939,4.9999
166939,5.0103
166939,5.0104
166939,5.0108
166939,5.0108
166939,5.011
166939,5.011
166939,5.0112
166939,5.0112
166939,5.0125
166939,5.0125
166939,5.0134
166939,5.0201
166939,5.0299
166939,5.0299
166939,11.0701
166939,11.0701
166939,13.1311
166939,13.9999
166939,13.9999
166939,16.09
166939,16.09
166939,16.0901
166939,16.0901
166939,16.0902
166939,16.0902
166939,16.0905
166939,16.0905
166939,16.12
166939,16.1202
166939,16.1203
166939,16.1203
166939,23.0101
166939,23.0101
166939,24.0199
166939,26.0101
166939,26.0101
166939,26.0202
166939,26.1501
166939,26.1501
166939,27.0101
166939,27.0101
166939,27.0501
166939,30.1301
166939,30.2201
166939,30.9999
166939,30.9999
166939,38.0101
166939,38.0101
166939,38.0201
166939,38.0201
166939,40.0201
166939,40.0501
166939,40.0501
166939,40.0601
166939,40.0601
166939,40.0801
166939,40.0801
166939,42.0101
166939,42.0101
166939,42.0101
166939,45.0201
166939,45.0601
166939,45.0601
166939,45.0701
166939,45.0901
166939,45.0901
166939,45.1001
166939,45.1001
166939,45.1101
166939,45.1101
166939,45.9999
166939,50.0301
166939,50.0301
166939,50.0501
166939,50.0501
166939,50.0601
166939,50.0601
166939,50.0702
166939,50.0703
166939,50.0703
166939,50.0901
166939,50.0901
166939,51.1102
166939,54.0101
166939,54.0101
166948,1.0507
166948,5.0102
166948,10.0304
166948,12.0301
166948,12.0301
166948,13.121
166948,23.9999
166948,24.0101
166948,24.0199
166948,24.0199
166948,26.0101
166948,42.0101
166948,42.2703
166948,42.2812
166948,42.9999
166948,43.0104
166948,43.0106
166948,44
166948,50.0407
166948,50.0408
166948,51.0602
166948,51.0602
166948,51.0808
166948,51.0808
166948,52.0201
166948,52.0201
166948,52.0901
166948,52.0904
166948,52.1902
166957,3.0103
166957,10.0202
166957,11.0101
166957,11.0103
166957,11.0801
166957,11.0801
166957,11.0803
166957,11.0803
166957,15.0503
166957,15.0503
166957,15.0607
166957,19.0706
166957,19.0708
166957,22.0302
166957,22.0302
166957,24.0101
166957,24.0102
166957,26.1201
166957,26.1201
166957,31.0507
166957,43.0102
166957,43.0103
166957,43.0103
166957,43.0104
166957,43.0201
166957,44
166957,44
166957,47.0604
166957,47.0604
166957,50.0406
166957,50.0701
166957,51.0601
166957,51.0602
166957,51.0713
166957,51.0716
166957,51.0801
166957,51.0806
166957,51.0899
166957,51.0899
166957,51.1004
166957,51.2601
166957,51.3499
166957,51.3499
166957,51.3801
166957,51.3901
166957,52.0101
166957,52.0201
166957,52.0201
166957,52.0299
166957,52.0302
166957,52.0401
166975,51.3501
166984,13.1302
166984,50.0409
166984,50.041
166984,50.0702
166984,50.0702
166984,50.0702
166984,50.0702
167039,12.0401
167057,50.0902
167057,50.0902
167057,50.0902
167057,50.0902
167057,50.0903
167057,50.0903
167057,50.0903
167057,50.0903
167057,50.0903
167057,50.0904
167057,50.0904
167057,50.0904
167057,50.0904
167057,50.0904
167057,50.0904
167057,50.0904
167057,50.0905
167057,50.0905
167057,50.0906
167057,50.0906
167057,50.0906
167057,50.0907
167057,50.0907
167057,50.0907
167057,50.0907
167057,50.0907
167057,50.0907
167057,50.0908
167057,50.0908
167057,50.0908
167057,50.0908
167057,50.0908
167057,50.0908
167057,50.091
167057,50.091
167057,50.091
167057,50.091
167057,50.091
167057,50.0911
167057,50.0911
167057,50.0911
167057,50.0911
167057,50.0911
167057,50.0912
167057,50.0912
167057,50.0914
167057,50.0914
167057,50.0914
167057,50.0914
167057,50.0914
167057,50.0915
167057,50.0915
167057,50.0915
167057,50.0915
167057,50.0915
167057,50.0916
167057,50.0916
167057,50.0916
167057,50.0916
167057,50.0916
167093,26.0909
167093,51.1701
167093,51.1899
167093,51.1899
167181,51.3301
167181,51.3302
167215,22.0101
167224,50.0605
167251,9.0199
167251,11.0101
167251,12.0503
167251,12.0503
167251,12.0503
167251,12.0504
167251,12.0504
167251,22.0302
167251,24.0199
167251,30.9999
167251,31.0504
167251,31.0504
167251,42.0101
167251,43.0199
167251,43.0199
167251,50.0408
167251,50.0409
167251,51.0701
167251,51.0701
167251,52.0201
167251,52.0201
167251,52.0201
167251,52.0301
167251,52.0301
167251,52.0901
167251,52.0904
167251,52.0905
167251,52.1101
167251,52.1401
167251,52.1401
167251,52.1902
167260,13.1305
167260,23.0101
167260,27.0101
167260,31.0504
167260,31.0504
167260,42.0101
167260,43.0103
167260,43.0103
167260,52.0101
167260,52.0101
167260,52.0201
167260,52.0201
167260,52.0201
167260,52.0301
167260,52.0304
167260,52.0501
167260,52.0601
167260,52.0601
167260,52.0801
167260,52.0801
167260,52.0901
167260,52.0901
167260,52.1001
167260,52.1003
167260,52.1101
167260,52.1101
167260,52.1206
167260,52.1401
167260,52.1401
167260,52.1401
167260,54.0101
167288,3.0104
167288,11.0101
167288,11.0101
167288,13.0101
167288,13.0101
167288,13.0101
167288,23.0101
167288,23.0101
167288,26.0101
167288,27.0101
167288,30.9999
167288,38.0101
167288,38.0101
167288,40.0501
167288,40.0801
167288,42.0101
167288,42.0101
167288,45.1001
167288,45.1001
167288,45.1101
167288,50.0101
167288,50.0101
167288,50.0701
167288,50.1002
167288,51.0913
167288,52.0201
167288,52.0201
167288,52.0201
167288,52.0301
167288,54.0101
167288,54.0101
167297,46.0201
167297,46.0201
167297,47.0403
167297,47.0404
167297,47.0404
167297,47.0408
167297,48.0702
167297,48.9999
167312,1.0504
167312,1.0504
167312,1.0601
167312,1.0608
167312,1.1099
167312,3.0103
167312,11.0101
167312,11.0201
167312,11.0201
167312,11.0701
167312,11.0801
167312,11.1002
167312,11.1002
167312,12.0401
167312,12.0503
167312,12.0503
167312,12.0599
167312,12.0599
167312,13.1099
167312,13.1202
167312,13.1501
167312,14.0101
167312,15.0305
167312,15.0503
167312,15.0613
167312,15.0613
167312,15.1306
167312,19.0702
167312,19.0702
167312,19.0709
167312,19.0709
167312,19.071
167312,19.071
167312,22.0301
167312,22.0301
167312,22.0302
167312,22.0302
167312,24.0101
167312,24.0199
167312,41.0101
167312,41.0101
167312,43.0104
167312,43.0104
167312,43.0201
167312,43.0201
167312,44
167312,46.0303
167312,46.0303
167312,49.0102
167312,49.0104
167312,50.0409
167312,50.0409
167312,51.0713
167312,51.0716
167312,51.0716
167312,51.0799
167312,51.0801
167312,51.0803
167312,51.0806
167312,51.0808
167312,51.0908
167312,51.0909
167312,51.0911
167312,51.1099
167312,51.1501
167312,51.1501
167312,51.1502
167312,51.1502
167312,51.1504
167312,51.1599
167312,51.1599
167312,51.2601
167312,51.3103
167312,51.3199
167312,51.3704
167312,51.3801
167312,51.3901
167312,52.0201
167312,52.0302
167312,52.0302
167312,52.0402
167312,52.0408
167312,52.0701
167312,52.0904
167312,52.0999
167312,52.1401
167321,10.0203
167321,10.0203
167321,11.0801
167321,50.0402
167321,50.0406
167321,50.0406
167321,50.0408
167321,50.0409
167321,50.0602
167321,50.0706
167321,52.1902
167358,3.0103
167358,3.0104
167358,3.0104
167358,4.0201
167358,4.0201
167358,4.0401
167358,4.0601
167358,5.0103
167358,5.0103
167358,5.0201
167358,5.0201
167358,9.01
167358,9.01
167358,9.01
167358,9.0101
167358,9.0101
167358,9.0101
167358,9.0199
167358,9.0401
167358,9.0401
167358,9.0401
167358,9.0702
167358,9.0908
167358,10.0304
167358,11.0101
167358,11.0101
167358,11.0101
167358,11.0103
167358,11.0103
167358,11.0104
167358,11.0401
167358,11.0401
167358,11.0401
167358,11.0801
167358,11.0901
167358,13.0101
167358,13.0101
167358,13.0101
167358,13.0401
167358,13.1102
167358,13.1202
167358,13.1205
167358,14.0101
167358,14.0101
167358,14.0501
167358,14.0701
167358,14.0701
167358,14.0701
167358,14.0801
167358,14.0801
167358,14.0801
167358,14.0901
167358,14.0901
167358,14.0903
167358,14.1001
167358,14.1001
167358,14.1001
167358,14.1901
167358,14.1901
167358,14.1901
167358,14.2701
167358,14.3501
167358,14.3501
167358,14.3501
167358,14.3701
167358,14.9999
167358,14.9999
167358,15.0303
167358,15.0805
167358,15.1201
167358,16.0102
167358,16.0102
167358,16.0901
167358,16.0905
167358,16.0905
167358,16.1601
167358,16.1601
167358,16.1603
167358,16.9999
167358,22.0101
167358,22.0201
167358,22.9999
167358,22.9999
167358,22.9999
167358,23.0101
167358,23.0101
167358,23.0101
167358,23.0101
167358,23.1301
167358,23.1303
167358,23.1303
167358,24.0101
167358,24.0101
167358,26.0101
167358,26.0101
167358,26.0101
167358,26.0101
167358,26.0102
167358,26.0102
167358,26.0202
167358,26.0203
167358,26.0203
167358,26.1001
167358,26.1001
167358,26.1004
167358,26.1103
167358,26.1201
167358,26.1201
167358,26.1302
167358,26.1302
167358,26.1302
167358,26.1302
167358,26.1501
167358,26.1501
167358,26.9999
167358,27.0101
167358,27.0101
167358,27.0101
167358,27.0101
167358,27.0301
167358,30.1901
167358,30.2001
167358,31.0504
167358,31.0505
167358,38.0101
167358,38.0101
167358,38.0201
167358,38.0201
167358,38.0206
167358,40.0501
167358,40.0501
167358,40.0501
167358,40.0501
167358,40.0601
167358,40.0801
167358,40.0801
167358,40.0801
167358,40.0801
167358,42.0101
167358,42.0101
167358,42.0101
167358,42.0101
167358,42.2803
167358,42.2803
167358,42.2803
167358,42.2805
167358,42.2805
167358,42.2805
167358,42.2814
167358,43.0103
167358,43.0104
167358,43.0104
167358,43.0104
167358,43.0104
167358,43.0199
167358,44
167358,44
167358,44
167358,44.0401
167358,44.0501
167358,44.0501
167358,44.9999
167358,45.0204
167358,45.0601
167358,45.0601
167358,45.0601
167358,45.0601
167358,45.0604
167358,45.0901
167358,45.0901
167358,45.1001
167358,45.1001
167358,45.1001
167358,45.1001
167358,45.1101
167358,45.1101
167358,45.1101
167358,45.1101
167358,50.0102
167358,50.0401
167358,50.0409
167358,50.041
167358,50.0501
167358,50.0601
167358,50.0702
167358,50.0702
167358,50.0702
167358,50.0706
167358,50.0901
167358,50.0901
167358,50.0999
167358,51.0202
167358,51.0204
167358,51.0204
167358,51.0706
167358,51.0799
167358,51.0908
167358,51.0912
167358,51.0913
167358,51.1504
167358,51.2001
167358,51.2001
167358,51.2002
167358,51.2004
167358,51.2004
167358,51.201
167358,51.201
167358,51.201
167358,51.2099
167358,51.2201
167358,51.2201
167358,51.2299
167358,51.2308
167358,51.2308
167358,51.2399
167358,51.2706
167358,51.2706
167358,51.3801
167358,51.3801
167358,51.3801
167358,51.3801
167358,51.3801
167358,51.3804
167358,51.3804
167358,52.0101
167358,52.0101
167358,52.0101
167358,52.0201
167358,52.0203
167358,52.0205
167358,52.0206
167358,52.0213
167358,52.0213
167358,52.0301
167358,52.0301
167358,52.0701
167358,52.0701
167358,52.0799
167358,52.0801
167358,52.0801
167358,52.1001
167358,52.1101
167358,52.1101
167358,52.1201
167358,52.1301
167358,52.1401
167358,52.1601
167358,54.0101
167358,54.0101
167358,54.0101
167358,54.0101
167376,10.0202
167376,10.0203
167376,11.0101
167376,11.0101
167376,11.0199
167376,11.0201
167376,11.0201
167376,11.0801
167376,11.0901
167376,11.0901
167376,11.1003
167376,11.9999
167376,13.1202
167376,13.1203
167376,13.121
167376,13.121
167376,13.1324
167376,15.0303
167376,15.0399
167376,15.0401
167376,15.0499
167376,15.0499
167376,15.1201
167376,15.1202
167376,15.1399
167376,15.9999
167376,16.1603
167376,16.1603
167376,16.1603
167376,22.0302
167376,22.0302
167376,24.0101
167376,24.0102
167376,30.0101
167376,31.0501
167376,31.0504
167376,41.0399
167376,43.0106
167376,43.0107
167376,43.0107
167376,43.0201
167376,44.0701
167376,50.0101
167376,50.0401
167376,50.0402
167376,50.0402
167376,50.0402
167376,51
167376,51.0601
167376,51.0706
167376,51.071
167376,51.0713
167376,51.0714
167376,51.0799
167376,51.0801
167376,51.0902
167376,51.0904
167376,51.0904
167376,51.0907
167376,51.0908
167376,51.0908
167376,51.0917
167376,51.0999
167376,51.1004
167376,51.1009
167376,51.1099
167376,51.1099
167376,51.1501
167376,51.1502
167376,51.1502
167376,51.1502
167376,51.1802
167376,51.3399
167376,51.3801
167376,51.3814
167376,51.3901
167376,52.0101
167376,52.0201
167376,52.0203
167376,52.0299
167376,52.0301
167376,52.0302
167376,52.0402
167376,52.0904
167376,52.0904
167394,11.0101
167394,11.0101
167394,13.0101
167394,13.0101
167394,13.1001
167394,13.1001
167394,13.1013
167394,13.1202
167394,13.1205
167394,13.121
167394,13.1315
167394,13.1402
167394,16.0905
167394,16.0905
167394,22
167394,22
167394,22.0302
167394,22.0302
167394,22.0302
167394,22.0302
167394,23.0101
167394,23.0101
167394,24.0199
167394,24.0199
167394,26.0101
167394,26.0101
167394,26.9999
167394,27.0101
167394,27.0101
167394,30.1801
167394,30.1801
167394,30.9999
167394,38.0201
167394,38.0201
167394,39.0401
167394,39.0401
167394,39.0401
167394,40.0501
167394,40.0501
167394,42.0101
167394,42.0101
167394,43.0103
167394,43.0103
167394,44.0701
167394,44.0701
167394,45.1101
167394,45.1101
167394,50.0701
167394,50.0701
167394,51.0203
167394,51.0203
167394,51.0299
167394,51.0299
167394,51.0299
167394,51.0299
167394,51.0299
167394,51.0711
167394,51.0711
167394,51.1102
167394,51.3801
167394,51.3801
167394,52.0301
167394,52.0301
167394,52.1101
167394,52.1101
167394,52.1401
167394,52.1401
167394,52.9999
167394,52.9999
167394,52.9999
167394,52.9999
167394,54.0101
167394,54.0101
167455,9.01
167455,9.0199
167455,13.121
167455,19.0709
167455,23.0101
167455,24.0199
167455,24.0199
167455,26.0101
167455,26.0101
167455,42.0101
167455,45.0601
167455,45.1099
167455,50.0501
167455,50.0799
167455,50.0799
167455,50.0799
167455,51
167455,51.1504
167455,52.0201
167455,52.0201
167455,54.0199
167464,39.0602
167525,11.0701
167525,11.0701
167525,13.1202
167525,13.121
167525,13.121
167525,22.0302
167525,22.0302
167525,24.0101
167525,24.0102
167525,26.0908
167525,26.0908
167525,30.1101
167525,41.0101
167525,41.0101
167525,43.0103
167525,43.0103
167525,43.0112
167525,43.0112
167525,43.0113
167525,44
167525,44
167525,50.0411
167525,50.0799
167525,51.0909
167525,51.1004
167525,51.1009
167525,51.1501
167525,51.2211
167525,51.2211
167525,51.2211
167525,51.3801
167525,51.3901
167525,52.0201
167525,52.0301
167525,52.0301
167534,5.0211
167534,11.0202
167534,11.0202
167534,11.0501
167534,11.0701
167534,11.0801
167534,11.0801
167534,11.0802
167534,11.0802
167534,11.0803
167534,11.0901
167534,11.1003
167534,11.1003
167534,11.1006
167534,13.1202
167534,13.1209
167534,13.1209
167534,14.0102
167534,15.0303
167534,15.0303
167534,15.0305
167534,15.0401
167534,15.0403
167534,15.0503
167534,15.0503
167534,15.0613
167534,15.0613
167534,15.1201
167534,15.1201
167534,15.1302
167534,24.0101
167534,24.0102
167534,26.1201
167534,43.0107
167534,43.0107
167534,43.0202
167534,44
167534,44
167534,44
167534,47.0201
167534,47.0604
167534,47.0604
167534,51
167534,51.0601
167534,51.0602
167534,51.0699
167534,51.0716
167534,51.0716
167534,51.0801
167534,51.0803
167534,51.0805
167534,51.0904
167534,51.0904
167534,51.0904
167534,51.0908
167534,51.0909
167534,51.0911
167534,51.1009
167534,51.1103
167534,51.3399
167534,51.3801
167534,51.3812
167534,51.3901
167534,51.3901
167534,52.0101
167534,52.0101
167534,52.0201
